tension,resonance,longevity,quality
5.7,10.03042,12/10/2019,0
10.87,2.52042,08/06/2023,6
5.7,10.03282,14/09/2021,0
5.7,4.83282,12/10/2021,0
10.87,2.78282,08/06/2020,6
5.7,10.03282,16/09/2021,0
5.7,15.13282,14/08/2021,0
10.87,2.89282,10/06/2020,6
5.7,10.05452,30/09/2021,0
3.1,14.25452,28/09/2020,0
10.87,17.99452,11/06/2022,6
5.7,10.05452,14/09/2021,0
5.7,4.35452,12/09/2021,1
10.87,3.05452,08/06/2024,6
5.7,10.05452,14/09/2021,0
4.6,10.05452,12/10/2025,0
10.87,2.37452,08/06/2017,6
5.7,10.05452,16/09/2021,0
8.5,10.05452,14/09/2021,0
10.87,2.90452,10/06/2021,6
5.7,10.05452,30/09/2021,0
3.8,4.35452,28/08/2018,0
10.87,2.73452,11/06/2017,6
5.7,9.87327,14/09/2021,0
6,9.87327,12/09/2021,1
10.87,17.21327,08/06/2023,6
5.7,9.90421,14/09/2021,0
5.7,11.90421,12/08/2021,0
10.87,17.25421,08/06/2018,6
5.7,9.90421,16/09/2021,0
2.4,9.90421,14/10/2021,0
10.87,2.02421,10/06/2017,6
5.7,9.90421,30/09/2021,0
5.7,6.40421,28/09/2022,0
10.87,1.92421,11/06/2016,6
5.7,9.9041,14/09/2021,0
3.7,8.2041,12/09/2020,0
10.87,2.6141,08/06/2024,6
5.7001,10.03409,14/09/2021,0
5.4001,10.03409,12/09/2021,1
10.8701,17.14409,08/06/2021,6
5.7052,10,16/09/2021,0
2.2052,10,14/08/2021,0
10.8752,17.45,10/06/2023,6
5.709,10.03933,30/09/2021,0
4.909,10.03933,28/10/2018,1
10.879,2.44933,11/06/2022,6
5.71,10.27181,14/09/2021,0
7.31,14.67181,12/09/2022,0
10.88,17.40181,08/06/2025,6
5.71,10.27181,14/09/2021,0
5.71,10.27181,12/10/2021,1
10.88,2.82181,08/06/2021,6
5.71,9.99511,16/09/2021,0
5.71,9.99511,14/08/2021,1
10.88,2.66511,10/06/2017,6
5.7124,9.86741,30/09/2021,0
4.4124,9.86741,28/09/2018,0
10.8824,2.02741,11/06/2026,6
5.7146,10,14/09/2021,0
5.7146,10,12/09/2019,1
10.8846,17.62,08/06/2016,6
5.72,10.00404,14/09/2021,0
4.72,10.00404,12/08/2021,0
10.89,17.24404,08/06/2016,6
5.73,9.93281,16/09/2021,0
6.23,5.73281,14/08/2021,0
10.9,2.25281,10/06/2022,6
5.73,10.06945,30/09/2021,0
5.73,8.16945,28/09/2021,1
10.9,17.51945,11/06/2020,6
5.73,10.00372,14/09/2021,0
5.73,10.00372,12/09/2017,0
10.9,2.73372,08/06/2021,6
5.7304,9.93281,14/09/2021,0
6.9304,9.93281,12/09/2021,0
10.9004,17.78281,08/06/2016,6
5.7304,9.93281,16/09/2021,0
5.7304,6.43281,14/10/2025,0
10.9004,2.61281,10/06/2021,6
5.7304,9.93281,30/09/2021,0
5.7304,9.93281,28/09/2017,0
10.9004,17.43281,11/06/2025,6
5.7338,10.0074172,14/09/2021,0
3.9338,10.0074172,12/09/2023,1
10.9038,2.9774172,08/06/2018,6
5.7338,10.0074172,14/09/2021,0
4.0338,10.0074172,12/09/2018,0
10.9038,17.5874172,08/06/2017,6
5.74,9.99387,16/09/2021,0
2.74,11.39387,14/08/2021,0
10.91,2.89387,10/06/2021,6
5.74,9.99387,30/09/2021,0
5.74,9.99387,28/09/2020,0
10.91,17.05387,11/06/2023,6
5.74,9.93697,14/09/2021,0
5.74,9.93697,12/09/2021,0
10.91,2.09697,08/06/2024,6
5.7449,10,14/09/2021,0
2.7449,14.7,12/09/2021,1
10.9149,2.12,08/06/2016,6
5.745,10.17414,16/09/2021,0
5.745,10.17414,14/08/2023,1
10.915,17.29414,10/06/2021,6
5.745,10.17414,30/09/2021,0
5.745,10.17414,28/10/2019,0
10.915,3.06414,11/06/2022,6
5.7462,9.98591,14/09/2021,0
5.7462,7.28591,12/09/2017,0
10.9162,17.70591,08/06/2022,6
5.7462,9.98591,14/09/2021,0
5.7462,9.98591,12/10/2023,0
10.9162,2.84591,08/06/2017,6
5.748,10.015,16/09/2021,1
5.748,10.015,14/09/2021,1
10.918,2.475,10/06/2020,7
5.7493,10,30/09/2021,0
3.8493,10,28/09/2022,0
10.9193,2.85,11/06/2018,6
5.7493,10,14/09/2021,0
8.5493,11.8,12/09/2019,1
10.9193,17.59,08/06/2023,6
5.7493,10,14/09/2021,0
3.1493,9.2,12/08/2017,0
10.9193,17.95,08/06/2022,6
5.7493,10,16/09/2021,0
4.0493,11.9,14/08/2020,0
10.9193,2.94,10/06/2024,6
5.7493,10,30/09/2021,0
7.1493,8.1,28/08/2021,1
10.9193,17.51,11/06/2024,6
5.7493,10,14/09/2021,0
5.7493,10.2,12/09/2022,0
10.9193,2.28,08/06/2020,6
5.7493,10,14/09/2021,0
5.7493,10,12/10/2020,0
10.9193,17.9,08/06/2018,6
5.7494,10.11592,16/09/2021,0
6.5494,13.11592,14/10/2020,1
10.9194,2.67592,10/06/2022,6
5.7495,10,30/09/2021,0
5.7495,7.8,28/09/2018,0
10.9195,17.04,11/06/2019,6
5.7495,10,14/09/2021,0
2.6495,8.9,12/09/2021,1
10.9195,17.82,08/06/2026,6
5.7495,10,14/09/2021,0
5.7495,10,12/08/2021,0
10.9195,17.16,08/06/2021,6
5.7495,10,16/09/2021,0
7.9495,10,14/09/2021,0
10.9195,17.24,10/06/2020,6
5.7495,10,30/09/2021,0
5.7495,10,28/09/2019,0
10.9195,2.28,11/06/2026,6
5.7495,10,14/09/2021,0
7.1495,9.1,12/09/2021,0
10.9195,2.55,08/06/2024,6
5.7499,10.07542,14/09/2021,2
5.4499,10.07542,12/09/2020,3
10.9199,17.49542,08/06/2023,8
5.7499,10.02145,16/09/2021,0
2.0499,10.02145,14/09/2021,1
10.9199,2.97145,10/06/2025,6
5.7499,10.05339,30/09/2021,0
6.5499,11.45339,28/09/2023,0
10.9199,17.48339,11/06/2016,6
5.7499,9.97413,14/09/2021,0
8.5499,9.97413,12/10/2021,0
10.9199,2.93413,08/06/2018,6
5.7499,10.02145,14/09/2021,0
5.7499,15.72145,12/09/2024,1
10.9199,2.24145,08/06/2026,6
5.7499,10.02145,16/09/2021,0
5.7499,10.02145,14/09/2018,1
10.9199,17.76145,10/06/2026,6
5.75,10.21965,30/09/2021,2
5.75,10.21965,28/09/2021,3
10.92,17.55965,11/06/2026,8
5.75,10.21965,14/09/2021,2
5.75,11.01965,12/09/2021,3
10.92,2.57965,08/06/2017,8
5.75,10.22141,14/09/2021,2
8.15,10.22141,12/09/2020,2
10.92,2.26141,08/06/2016,8
5.75,10.12853,16/09/2021,1
3.35,10.12853,14/09/2024,1
10.92,17.29853,10/06/2016,7
5.75,10.12853,30/09/2021,1
5.75,10.12853,28/10/2021,2
10.92,17.38853,11/06/2026,7
5.75,10.10702,14/09/2021,1
5.75,5.40702,12/08/2021,2
10.92,18.00702,08/06/2016,7
5.75,10.10702,14/09/2021,1
5.55,10.10702,12/10/2020,1
10.92,17.85702,08/06/2026,7
5.75,10.0219,16/09/2021,1
5.75,10.0219,14/09/2019,2
10.92,17.8719,10/06/2026,7
5.75,10.02032,30/09/2021,1
5.75,10.02032,28/09/2021,1
10.92,17.11032,11/06/2018,7
5.75,9.99602,14/09/2021,1
5.75,9.99602,12/08/2021,2
10.92,2.15602,08/06/2020,7
5.75,9.95819,14/09/2021,0
3.45,9.95819,12/10/2018,1
10.92,2.56819,08/06/2021,6
5.75,9.95819,16/09/2021,0
8.35,12.25819,14/08/2023,1
10.92,2.31819,10/06/2023,6
5.75,9.95819,30/09/2021,0
5.75,6.55819,28/09/2021,1
10.92,17.64819,11/06/2016,6
5.75,9.95819,14/09/2021,0
7.05,9.95819,12/09/2021,0
10.92,17.60819,08/06/2019,6
5.75,10.2861338,14/09/2021,0
5.75,10.2861338,12/08/2017,0
10.92,2.6161338,08/06/2021,6
5.75,10.2861338,16/09/2021,0
5.75,13.5861338,14/10/2024,0
10.92,2.8361338,10/06/2016,6
5.75,10.2861338,30/09/2021,0
4.85,10.2861338,28/10/2024,0
10.92,2.8361338,11/06/2019,6
5.75,9.98239,14/09/2021,0
5.75,13.28239,12/09/2018,1
10.92,2.96239,08/06/2017,6
5.75,10.24232,14/09/2021,0
5.75,15.14232,12/10/2022,0
10.92,2.46232,08/06/2016,6
5.75,9.99982,16/09/2021,0
5.75,9.99982,14/09/2021,1
10.92,2.09982,10/06/2018,6
5.75,9.99982,30/09/2021,0
5.95,4.59982,28/09/2021,1
10.92,17.39982,11/06/2025,6
5.75,10.17275,14/09/2021,0
2.95,10.17275,12/08/2021,0
10.92,3.08275,08/06/2023,6
5.75,10.17275,14/09/2021,0
5.75,12.27275,12/09/2017,0
10.92,17.87275,08/06/2026,6
5.75,9.88812,16/09/2021,0
5.75,9.88812,14/10/2020,0
10.92,17.06812,10/06/2025,6
5.75,9.88812,30/09/2021,0
2.55,9.88812,28/08/2024,0
10.92,2.38812,11/06/2019,6
5.75,9.95558,14/09/2021,0
7.15,10.85558,12/08/2024,0
10.92,2.05558,08/06/2017,6
5.75,10.16963,14/09/2021,0
7.65,6.26963,12/09/2018,0
10.92,2.72963,08/06/2018,6
5.75,10.25088,16/09/2021,2
9.45,5.85088,14/09/2021,2
10.92,2.30088,10/06/2024,8
5.75,10.25088,30/09/2021,2
7.35,10.25088,28/10/2018,2
10.92,2.95088,11/06/2026,8
5.75,10.01483,14/09/2021,0
8.25,10.01483,12/09/2021,0
10.92,17.11483,08/06/2023,6
5.75,9.99046,14/09/2021,0
2.25,14.09046,12/09/2021,1
10.92,2.34046,08/06/2022,6
5.75,9.95298,16/09/2021,0
5.75,7.55298,14/09/2021,0
10.92,17.41298,10/06/2025,6
5.75,9.96664,30/09/2021,0
8.65,9.96664,28/08/2018,0
10.92,2.76664,11/06/2023,6
5.75,9.96664,14/09/2021,0
5.75,9.96664,12/09/2021,1
10.92,17.39664,08/06/2024,6
5.75,9.96664,14/09/2021,0
2.05,9.96664,12/09/2018,0
10.92,2.38664,08/06/2025,6
5.75,10.05185,16/09/2021,0
5.75,10.05185,14/08/2024,0
10.92,17.46185,10/06/2023,6
5.75,10.034,30/09/2021,0
5.75,10.034,28/09/2021,0
10.92,17.294,11/06/2026,6
5.75,10.07554,14/09/2021,0
5.75,10.87554,12/08/2017,0
10.92,17.64554,08/06/2019,6
5.75,10.05185,14/09/2021,0
4.75,10.45185,12/10/2021,0
10.92,17.62185,08/06/2020,6
5.75,10.05185,16/09/2021,0
5.75,9.15185,14/09/2021,0
10.92,2.11185,10/06/2025,6
5.75,10.08437,30/09/2021,0
5.75,11.68437,28/09/2019,0
10.92,17.41437,11/06/2016,6
5.75,10.08437,14/09/2021,0
4.25,10.08437,12/08/2025,0
10.92,2.98437,08/06/2021,6
5.75,10.08437,14/09/2021,0
5.25,10.08437,12/09/2021,0
10.92,2.91437,08/06/2020,6
5.75,10.05149,16/09/2021,0
5.75,10.05149,14/09/2024,0
10.92,17.44149,10/06/2024,6
5.75,10.06552,30/09/2021,1
5.75,8.66552,28/10/2018,1
10.92,2.97552,11/06/2023,7
5.75,10.11806,14/09/2021,0
5.75,13.01806,12/09/2021,0
10.92,17.59806,08/06/2024,6
5.75,10.11806,14/09/2021,0
5.75,10.11806,12/09/2021,0
10.92,17.91806,08/06/2017,6
5.75,10.05137,16/09/2021,0
5.75,10.05137,14/10/2019,0
10.92,17.77137,10/06/2026,6
5.75,10.02145,30/09/2021,0
5.75,10.02145,28/09/2022,0
10.92,2.99145,11/06/2021,6
5.75,10.03014,14/09/2021,0
2.35,10.73014,12/09/2021,0
10.92,17.98014,08/06/2023,6
5.75,10.03014,14/09/2021,0
5.75,10.03014,12/09/2021,0
10.92,17.51014,08/06/2020,6
5.75,10.03014,16/09/2021,0
7.85,13.73014,14/10/2021,0
10.92,2.85014,10/06/2026,6
5.75,10.01429,30/09/2021,0
6.65,10.01429,28/09/2021,1
10.92,2.85429,11/06/2024,6
5.75,10.23775,14/09/2021,1
2.75,10.23775,12/08/2021,1
10.92,17.32775,08/06/2022,7
5.75,10.23775,14/09/2021,1
9.25,10.23775,12/10/2021,1
10.92,2.59775,08/06/2018,7
5.75,10.27447,16/09/2021,2
5.75,10.27447,14/09/2019,2
10.92,17.51447,10/06/2023,8
5.75,9.85869,30/09/2021,0
5.75,10.35869,28/10/2022,0
10.92,2.20869,11/06/2022,6
5.75,9.99978,14/09/2021,0
8.95,12.19978,12/08/2019,0
10.92,17.39978,08/06/2016,6
5.75,10,14/09/2021,0
5.75,6.9,12/09/2021,0
10.92,2.29,08/06/2016,6
5.75,10,16/09/2021,0
5.75,10,14/10/2018,0
10.92,17.71,10/06/2025,6
5.75,10,30/09/2021,0
8.15,10,28/10/2020,0
10.92,2.4,11/06/2020,6
5.75,10.05439,14/09/2021,0
5.75,10.75439,12/10/2021,0
10.92,2.50439,08/06/2024,6
5.75,10.05439,14/09/2021,0
7.15,12.95439,12/10/2023,1
10.92,2.89439,08/06/2023,6
5.75,9.86306,16/09/2021,0
5.75,9.86306,14/08/2021,1
10.92,2.16306,10/06/2021,6
5.75,9.86306,30/09/2021,0
5.25,12.46306,28/10/2021,0
10.92,2.33306,11/06/2018,6
5.75,9.86271,14/09/2021,0
6.85,9.86271,12/09/2018,0
10.92,17.60271,08/06/2020,6
5.75,9.86271,14/09/2021,0
5.75,14.66271,12/09/2021,0
10.92,17.40271,08/06/2025,6
5.75,9.8959,16/09/2021,0
5.75,9.8959,14/08/2022,0
10.92,1.9459,10/06/2025,6
5.75,9.95296,30/09/2021,0
2.85,6.95296,28/08/2021,0
10.92,17.06296,11/06/2024,6
5.7504,10,14/09/2021,0
3.1504,15.3,12/09/2021,0
10.9204,17.92,08/06/2016,6
5.7504,10,14/09/2021,0
4.1504,10,12/08/2021,0
10.9204,2.99,08/06/2018,6
5.7504,10,16/09/2021,0
8.4504,11.9,14/09/2021,0
10.9204,17.52,10/06/2019,6
5.7504,10,30/09/2021,0
8.8504,10,28/09/2021,0
10.9204,17.43,11/06/2023,6
5.7504,10,14/09/2021,0
4.4504,10.8,12/08/2020,0
10.9204,2.21,08/06/2022,6
5.7504,10,14/09/2021,0
5.7504,10,12/09/2021,0
10.9204,2.79,08/06/2024,6
5.7504,10,16/09/2021,0
5.7504,7.1,14/10/2021,0
10.9204,2.25,10/06/2024,6
5.7504,10,30/09/2021,0
5.7504,14.1,28/08/2021,0
10.9204,2.29,11/06/2025,6
5.7504,10,14/09/2021,0
5.7504,10,12/09/2022,1
10.9204,17.23,08/06/2025,6
5.7504,10,14/09/2021,0
7.2504,10,12/08/2020,1
10.9204,17.55,08/06/2021,6
5.7585,10,16/09/2021,0
5.7585,6.2,14/10/2024,1
10.9285,2.02,10/06/2024,6
5.7585,10,30/09/2021,0
6.6585,9.4,28/10/2021,0
10.9285,17.49,11/06/2026,6
5.76,10.02765,14/09/2021,0
2.56,10.02765,12/09/2020,0
10.93,17.11765,08/06/2026,6
5.76,10.02765,14/09/2021,0
5.76,10.02765,12/09/2023,0
10.93,17.62765,08/06/2019,6
5.76,10.11152,16/09/2021,0
9.26,6.01152,14/10/2021,1
10.93,17.32152,10/06/2018,6
5.76,10.11152,30/09/2021,0
7.16,10.11152,28/08/2017,0
10.93,17.31152,11/06/2025,6
5.76,9.95882,14/09/2021,0
7.56,9.95882,12/09/2021,0
10.93,17.18882,08/06/2021,6
5.76,9.95882,14/09/2021,0
2.26,9.95882,12/10/2021,0
10.93,2.78882,08/06/2020,6
5.76,9.95882,16/09/2021,0
5.76,4.95882,14/08/2023,0
10.93,16.99882,10/06/2025,6
5.76,9.95882,30/09/2021,0
2.26,4.75882,28/09/2021,0
10.93,2.06882,11/06/2024,6
5.7625,10.16928,14/09/2021,0
5.7625,10.16928,12/08/2021,0
10.9325,2.53928,08/06/2020,6
5.7625,10.16928,14/09/2021,0
5.7625,14.46928,12/10/2018,0
10.9325,17.35928,08/06/2021,6
5.77,9.95296,16/09/2021,0
5.77,14.15296,14/09/2020,1
10.94,17.77296,10/06/2022,6
5.77,9.92328,30/09/2021,0
5.97,9.42328,28/08/2021,0
10.94,2.64328,11/06/2021,6
5.77,9.95296,14/09/2021,0
7.27,9.95296,12/08/2019,1
10.94,17.61296,08/06/2019,6
5.77,9.92328,14/09/2021,0
5.77,12.22328,12/10/2021,0
10.94,2.36328,08/06/2016,6
5.77,10.00957,16/09/2021,0
5.77,15.40957,14/09/2021,0
10.94,2.38957,10/06/2021,6
5.77,10.0148,30/09/2021,0
4.47,12.9148,28/10/2017,0
10.94,17.6948,11/06/2021,6
5.77,9.86331,14/09/2021,0
8.27,9.86331,12/09/2019,0
10.94,2.16331,08/06/2023,6
5.77,9.85667,14/09/2021,0
5.77,9.85667,12/10/2018,0
10.94,17.13667,08/06/2017,6
5.77,9.89479,16/09/2021,0
5.77,9.89479,14/08/2023,1
10.94,17.52479,10/06/2020,6
5.77,9.89479,30/09/2021,0
5.77,6.39479,28/09/2023,1
10.94,1.97479,11/06/2020,6
5.77,9.89479,14/09/2021,0
7.17,9.89479,12/09/2021,0
10.94,2.47479,08/06/2023,6
5.77,9.89479,14/09/2021,0
5.77,9.89479,12/09/2023,0
10.94,17.69479,08/06/2025,6
5.77,9.89479,16/09/2021,0
9.17,13.49479,14/08/2019,0
10.94,17.83479,10/06/2018,6
5.77,9.95713,30/09/2021,0
5.77,9.95713,28/08/2018,1
10.94,17.49713,11/06/2022,6
5.77,9.94275,14/09/2021,0
5.77,9.94275,12/09/2021,0
10.94,17.16275,08/06/2017,6
5.77,10.05062,14/09/2021,0
2.37,10.05062,12/09/2021,0
10.94,2.47062,08/06/2018,6
5.77,10.05062,16/09/2021,0
9.47,8.85062,14/09/2025,0
10.94,17.32062,10/06/2018,6
5.77,9.99478,30/09/2021,0
7.27,9.99478,28/08/2021,1
10.94,2.97478,11/06/2024,6
5.7721,10,14/09/2021,0
5.7721,15.4,12/10/2021,0
10.9421,17.01,08/06/2026,6
5.78,9.95001,14/09/2021,0
5.78,14.25001,12/08/2021,0
10.95,2.11001,08/06/2020,6
5.78,9.94766,16/09/2021,0
3.98,5.14766,14/09/2021,0
10.95,2.44766,10/06/2017,6
5.78,9.9303,30/09/2021,0
6.38,9.9303,28/10/2020,1
10.95,2.5503,11/06/2025,6
5.78,9.89775,14/09/2021,0
5.78,5.99775,12/08/2022,0
10.95,2.14775,08/06/2026,6
5.78,9.89303,14/09/2021,0
2.98,9.39303,12/08/2018,0
10.95,1.97303,08/06/2026,6
5.78,9.89303,16/09/2021,0
8.78,10.69303,14/09/2024,1
10.95,2.87303,10/06/2023,6
5.78,9.89303,30/09/2021,0
5.78,9.89303,28/09/2019,1
10.95,2.53303,11/06/2024,6
5.78,9.8929,14/09/2021,0
7.08,6.6929,12/09/2021,0
10.95,17.6229,08/06/2020,6
5.78,9.93019,14/09/2021,0
5.28,6.83019,12/09/2021,1
10.95,17.88019,08/06/2024,6
5.78,9.94059,16/09/2021,0
2.08,9.94059,14/08/2017,0
10.95,2.34059,10/06/2022,6
5.78,9.99311,30/09/2021,0
5.78,9.99311,28/10/2021,1
10.95,17.09311,11/06/2020,6
5.78,9.96522,14/09/2021,0
5.78,8.36522,12/09/2023,0
10.95,2.83522,08/06/2022,6
5.78,9.96522,14/09/2021,0
3.78,8.46522,12/10/2021,1
10.95,2.90522,08/06/2020,6
5.78,9.96522,16/09/2021,0
5.18,6.16522,14/09/2021,1
10.95,2.12522,10/06/2018,6
5.78,9.96522,30/09/2021,0
4.78,13.86522,28/10/2021,0
10.95,2.27522,11/06/2025,6
5.78,9.96538,14/09/2021,0
5.78,8.26538,12/09/2021,0
10.95,2.74538,08/06/2016,6
5.78,10.05188,14/09/2021,0
5.08,10.05188,12/09/2019,0
10.95,17.85188,08/06/2021,6
5.78,10.05229,16/09/2021,0
5.78,10.65229,14/09/2017,0
10.95,2.27229,10/06/2019,6
5.78,10.05229,30/09/2021,0
6.58,10.05229,28/10/2024,0
10.95,17.69229,11/06/2023,6
5.78,10.05229,14/09/2021,0
5.78,10.05229,12/10/2017,0
10.95,17.25229,08/06/2017,6
5.78,9.97067,14/09/2021,0
5.78,6.47067,12/09/2021,1
10.95,2.79067,08/06/2020,6
5.78,9.97067,16/09/2021,0
5.78,14.67067,14/08/2019,1
10.95,17.63067,10/06/2020,6
5.78,10.01986,30/09/2021,0
7.38,7.61986,28/09/2019,1
10.95,2.48986,11/06/2021,6
5.78,10.00583,14/09/2021,0
8.68,5.60583,12/09/2021,0
10.95,17.10583,08/06/2021,6
5.78,10.29962,14/09/2021,0
5.78,8.29962,12/09/2017,0
10.95,18.15962,08/06/2019,6
5.78,9.85195,16/09/2021,0
8.28,9.85195,14/09/2017,0
10.95,17.29195,10/06/2025,6
5.78,9.85195,30/09/2021,0
7.48,11.15195,28/09/2021,0
10.95,17.22195,11/06/2020,6
5.78,9.93019,14/09/2021,0
3.88,12.03019,12/08/2021,0
10.95,17.72019,08/06/2020,6
5.7801,10.09648,14/09/2021,0
5.7801,7.59648,12/09/2023,0
10.9501,17.13648,08/06/2026,6
5.7801,10.09648,16/09/2021,0
5.7801,15.39648,14/08/2022,1
10.9501,17.60648,10/06/2016,6
5.7899,10.0389,30/09/2021,0
4.7899,5.2389,28/10/2021,0
10.9599,2.2189,11/06/2022,6
5.79,9.92984,14/09/2021,0
5.79,8.12984,12/08/2024,1
10.96,2.90984,08/06/2022,6
5.79,9.92984,14/09/2021,0
5.79,9.92984,12/10/2021,1
10.96,17.80984,08/06/2022,6
5.79,9.96078,16/09/2021,0
4.49,9.96078,14/08/2021,0
10.96,17.08078,10/06/2024,6
5.79,9.96078,30/09/2021,0
7.49,4.66078,28/09/2024,0
10.96,17.64078,11/06/2018,6
5.79,9.84603,14/09/2021,0
7.69,15.24603,12/09/2021,0
10.96,17.00603,08/06/2017,6
5.79,9.84603,14/09/2021,0
5.79,14.14603,12/09/2018,0
10.96,17.22603,08/06/2025,6
5.79,9.99137,16/09/2021,0
5.79,8.99137,14/08/2021,0
10.96,17.08137,10/06/2022,6
5.79,9.99137,30/09/2021,0
6.29,9.99137,28/10/2021,0
10.96,17.78137,11/06/2019,6
5.7949,10,14/09/2021,2
5.7949,10,12/08/2021,2
10.9649,17.31,08/06/2017,8
5.7998,10.04014,14/09/2021,2
5.7998,10.04014,12/09/2018,2
10.9698,17.92014,08/06/2017,8
5.7999,10.02716,16/09/2021,0
5.5999,10.02716,14/10/2017,0
10.9699,2.45716,10/06/2026,6
5.7999,10.02937,30/09/2021,0
5.7999,4.92937,28/09/2024,0
10.9699,17.22937,11/06/2026,6
5.7999,10.02937,14/09/2021,0
2.2999,10.02937,12/09/2020,0
10.9699,2.82937,08/06/2025,6
5.7999,10.02982,14/09/2021,0
7.1999,6.72982,12/10/2018,1
10.9699,17.15982,08/06/2023,6
5.7999,10.02982,16/09/2021,0
8.8999,10.02982,14/09/2017,0
10.9699,17.54982,10/06/2019,6
5.8,10.02523,30/09/2021,2
5.8,10.02523,28/09/2023,2
10.97,17.54523,11/06/2018,8
5.8,10.02523,14/09/2021,2
5.8,10.02523,12/09/2020,2
10.97,2.60523,08/06/2017,8
5.8,10.28834,14/09/2021,0
5.8,10.28834,12/08/2024,0
10.97,2.97834,08/06/2016,6
5.8,10.01274,16/09/2021,0
5.8,10.01274,14/08/2020,0
10.97,17.99274,10/06/2016,6
5.8,10.01274,30/09/2021,0
7,9.01274,28/08/2021,0
10.97,17.22274,11/06/2018,6
5.8,9.98334,14/09/2021,0
5.8,15.28334,12/09/2021,0
10.97,17.33334,08/06/2024,6
5.8,9.98334,14/09/2021,0
5.8,9.98334,12/10/2024,0
10.97,17.46334,08/06/2020,6
5.8,9.84509,16/09/2021,0
5.8,15.04509,14/08/2021,1
10.97,17.45509,10/06/2022,6
5.8,10.20327,30/09/2021,0
4.4,10.20327,28/08/2021,0
10.97,2.40327,11/06/2017,6
5.8,9.99953,14/09/2021,0
5.2,13.49953,12/09/2017,1
10.97,17.89953,08/06/2025,6
5.8,9.99957,14/09/2021,0
7.3,9.99957,12/10/2021,0
10.97,2.85957,08/06/2017,6
5.8,10.16317,16/09/2021,0
8,10.16317,14/08/2021,1
10.97,2.41317,10/06/2025,6
5.8,9.93724,30/09/2021,0
3,9.93724,28/08/2024,0
10.97,17.91724,11/06/2026,6
5.8,9.93724,14/09/2021,0
9.3,13.03724,12/08/2020,0
10.97,17.42724,08/06/2019,6
5.8,9.95156,14/09/2021,0
5.8,9.95156,12/09/2021,0
10.97,17.89156,08/06/2022,6
5.8,9.98967,16/09/2021,0
3.3,11.38967,14/10/2021,0
10.97,2.51967,10/06/2026,6
5.8,9.98967,30/09/2021,0
8,6.18967,28/08/2017,0
10.97,17.61967,11/06/2018,6
5.8,10.04863,14/09/2021,0
5.8,13.14863,12/10/2021,0
10.97,17.06863,08/06/2021,6
5.8,10.06355,14/09/2021,0
4.3,12.46355,12/09/2020,0
10.97,17.71355,08/06/2016,6
5.8,10.04472,16/09/2021,0
4.4,8.54472,14/10/2021,0
10.97,17.91472,10/06/2021,6
5.8,10.04472,30/09/2021,0
6,10.04472,28/10/2021,1
10.97,17.95472,11/06/2018,6
5.8,10.04206,14/09/2021,0
5.8,10.04206,12/09/2021,1
10.97,2.39206,08/06/2022,6
5.8,10.03324,14/09/2021,0
8.4,10.03324,12/08/2021,0
10.97,2.44324,08/06/2022,6
5.8,10.01399,16/09/2021,0
4.5,8.21399,14/10/2025,0
10.97,17.22399,10/06/2025,6
5.8,10.01415,30/09/2021,0
5.8,10.01415,28/09/2021,0
10.97,17.46415,11/06/2017,6
5.8,10.01415,14/09/2021,0
2.4,10.01415,12/09/2021,1
10.97,17.11415,08/06/2021,6
5.8,10.01415,14/09/2021,0
5.8,10.01415,12/08/2019,0
10.97,17.30415,08/06/2019,6
5.8,10.02716,16/09/2021,0
5.8,6.82716,14/08/2021,1
10.97,2.56716,10/06/2016,6
5.8,10.02716,30/09/2021,0
8,10.02716,28/08/2021,0
10.97,17.87716,11/06/2018,6
5.8,10.02781,14/09/2021,0
5.8,10.02781,12/09/2021,1
10.97,17.12781,08/06/2024,6
5.8,10.0452,14/09/2021,0
9.2,10.0452,12/09/2025,0
10.97,18.0252,08/06/2020,6
5.8,10.02048,16/09/2021,1
5.8,13.42048,14/09/2019,1
10.97,2.48048,10/06/2018,7
5.8,10.02781,30/09/2021,0
2.5,15.12781,28/10/2021,0
10.97,17.39781,11/06/2016,6
5.8,10.02781,14/09/2021,0
2.2,14.82781,12/09/2018,0
10.97,17.78781,08/06/2022,6
5.8,10.02781,14/09/2021,0
5,6.12781,12/09/2017,0
10.97,17.47781,08/06/2020,6
5.8,10.02048,16/09/2021,1
5.8,10.02048,14/10/2023,1
10.97,17.70048,10/06/2024,7
5.8,10.02781,30/09/2021,0
5.8,10.02781,28/09/2023,0
10.97,2.51781,11/06/2018,6
5.8,10.04623,14/09/2021,0
4.9,9.34623,12/09/2019,0
10.97,17.71623,08/06/2017,6
5.8,10.04623,14/09/2021,0
5.8,12.64623,12/10/2024,0
10.97,2.08623,08/06/2023,6
5.8,10.04623,16/09/2021,0
7.3,13.24623,14/08/2020,0
10.97,17.83623,10/06/2020,6
5.8,10.02937,30/09/2021,0
5.8,14.32937,28/09/2017,0
10.97,2.92937,11/06/2022,6
5.8,10.02937,14/09/2021,0
3.4,14.42937,12/08/2020,0
10.97,2.21937,08/06/2017,6
5.8,10.02937,14/09/2021,0
5.8,12.92937,12/09/2018,0
10.97,17.65937,08/06/2023,6
5.8,10.04417,16/09/2021,1
9.1,10.04417,14/08/2020,2
10.97,2.75417,10/06/2024,7
5.8,10.02982,30/09/2021,0
5.8,10.02982,28/09/2021,1
